200,0.01,200,13
378,13,10240
379,14,30876
380,13,97710
381,13,11775
382,13,3271
383,14,20434
384,13,46146
385,13,60490
386,13,1376
387,13,98727
388,13,46980
389,13,39429
390,13,1185
391,13,7781
392,13,12390
393,13,7417
394,13,40439
395,13,73042
396,13,6675
397,14,12862
398,13,8822
399,13,15131
400,14,14385
401,13,2856
402,13,31597
403,13,72562
404,13,75936
405,13,43114
406,14,24770
407,13,52522
408,15,10640
409,13,10394
410,13,5969
411,14,2435
412,14,74838
413,13,80793
414,13,7334
415,13,52226
416,13,91582
417,13,29124
418,13,16267
419,13,16229
420,13,69901
421,13,15136
422,14,10439
423,14,20140
424,13,28068
425,13,16865
426,13,82082
427,13,34077
428,13,8482
429,13,3819
430,13,96391
431,13,2626
432,13,2677
433,13,52193
434,16,53209
435,13,5038
436,13,36503
437,13,52734
438,13,15317
439,13,10361
440,13,5360
441,14,4782
442,14,40572
443,13,23253
444,13,18254
445,13,41042
446,14,14453
447,13,75840
448,13,12682
449,14,27048
450,13,2056
451,13,1687
452,13,11630
453,13,37235
454,13,24990
455,13,26224
456,13,63029
457,13,9371
458,13,27515
459,13,35957
460,13,11039
461,13,26517
462,13,11962
463,13,25976
464,13,57312
465,13,37080
466,13,12706
467,13,17102
468,16,13200
469,13,10960
470,14,31450
471,13,72341
472,13,31441
473,13,87130
474,13,34807
475,13,83485
476,14,23704
477,13,8949
478,16,13239
479,14,17102
480,14,44163
481,13,13774
482,13,12538
483,13,11222
484,13,15039
485,13,13351
486,13,19346
487,13,65319
488,13,83518
489,13,6075
490,13,7639
491,14,18720
492,13,46005
493,13,63768
494,13,32712
495,14,1420
496,13,10059
497,14,63177
498,13,16434
499,13,47276
