60,0.75,3,500,13
351,13,165997
352,13,78067
353,13,361427
354,16,278950
355,14,64977
356,13,164486
357,14,73231
358,13,316539
359,13,81600
360,15,265655
361,13,68269
362,13,111166
363,15,73982
364,13,37714
365,13,8631
366,13,39911
367,13,27038
368,13,184706
369,13,234150
370,14,99987
371,14,77753
372,13,220319
373,13,131167
374,13,31904
375,13,30507
376,13,202743
377,14,12583
378,13,157076
379,13,79116
380,13,94010
381,13,74126
382,13,170837
383,13,56806
384,13,83658
385,13,252258
386,15,93474
387,13,11587
388,14,118200
389,13,109949
390,13,984705
391,13,50910
392,13,76693
393,13,98974
394,13,75477
395,13,51282
396,13,14804
397,14,161823
398,13,31807
399,15,191855
400,14,1051020
401,13,93540
402,13,395818
403,13,83710
404,14,78721
405,13,161607
406,13,43770
407,14,430977
408,13,230477
409,13,81997
410,13,202846
411,13,13251
412,13,11865
413,14,75842
414,13,54698
415,14,74751
416,13,16928
417,13,126346
418,13,38726
419,13,197087
420,13,108944
421,13,253975
422,13,23644
423,14,34181
424,14,18661
425,17,49395
426,14,77585
427,13,371350
428,14,27581
429,13,82984
430,14,87583
431,13,74486
432,14,260990
433,13,287256
434,14,63219
435,14,210570
436,13,184394
437,13,51092
438,13,35045
439,14,136910
440,13,72509
441,13,13629
442,13,95115
443,13,96206
444,13,51078
445,13,43963
446,13,44103
447,13,165637
448,13,199912
449,13,81678
450,13,91154
451,13,168437
452,13,18702
453,14,130099
454,13,409390
455,13,97888
456,14,88889
457,13,12190
458,14,270419
459,13,56491
460,13,283168
461,15,159685
462,13,85105
463,13,260089
464,13,41477
465,13,430810
466,14,115259
467,13,66497
468,14,105174
469,13,90606
470,13,20819
471,13,116815
472,13,51092
473,14,55227
474,14,68600
475,13,16983
476,13,116620
477,13,169767
478,13,7917
479,13,274573
480,14,211106
481,13,61055
482,14,28956
483,13,175671
484,13,121219
485,13,58354
486,13,28796
487,14,91654
488,13,62459
489,13,74828
490,13,213006
491,13,64472
492,14,32345
493,13,275405
494,13,38751
495,13,10501
496,13,38731
497,13,27224
498,15,83169
499,13,476090
7.35484,86,4.5772e-41,-5.2831e+23
